sales_id,ad_placed_on,sold_on,original_selling_price,Region,State,City,seller_type,owner,car_id
927,27-01-2017 12:10,08-02-2017 18:42,600000,West,California,Los Angeles,Individual,Second Owner,124403
928,27-01-2017 12:15,15-02-2017 18:22,550000,East,Pennsylvania,Philadelphia,Individual,First Owner,124404
929,27-01-2017 12:22,31-01-2017 13:18,750000,East,Pennsylvania,Philadelphia,Individual,First Owner,124405
930,27-01-2017 12:29,07-02-2017 15:12,450000,East,Pennsylvania,Philadelphia,Individual,First Owner,124406
931,27-01-2017 12:31,23-02-2017 07:34,400000,East,Pennsylvania,Philadelphia,Individual,Third Owner,124407
932,27-01-2017 12:51,03-02-2017 10:37,520000,West,California,Los Angeles,Individual,Second Owner,124408
933,27-01-2017 12:54,03-02-2017 16:14,199000,East,Massachusetts,Boston,Individual,Second Owner,124409
934,27-01-2017 12:54,13-02-2017 14:44,150000,East,Massachusetts,Boston,Individual,First Owner,124410
935,27-01-2017 13:32,04-02-2017 09:23,540000,South,Georgia,Atlanta,Individual,Third Owner,124411
936,27-01-2017 13:37,07-02-2017 10:11,250000,Central,Texas,Houston,Individual,Second Owner,124412
937,27-01-2017 13:39,,200000,East,New York,New York City,Individual,Second Owner,124413
938,27-01-2017 13:43,12-02-2017 12:21,130000,East,New York,New York City,Individual,Second Owner,124414
939,27-01-2017 14:01,02-02-2017 12:07,90000,West,Washington,Seattle,Individual,First Owner,124415
940,27-01-2017 14:12,13-02-2017 07:13,450000,West,California,Los Angeles,Individual,Second Owner,124416
941,27-01-2017 14:24,22-02-2017 18:15,280000,East,New York,New York City,Individual,First Owner,124417
942,27-01-2017 14:27,07-02-2017 07:34,280000,West,California,San Diego,Individual,Second Owner,124418
943,27-01-2017 14:59,15-02-2017 03:53,120000,East,Massachusetts,Boston,Individual,Second Owner,124419
944,27-01-2017 14:59,02-02-2017 20:07,290000,East,Massachusetts,Boston,Individual,Second Owner,124420
945,27-01-2017 15:00,,1000000,East,Massachusetts,Boston,Individual,First Owner,124421
946,27-01-2017 15:28,07-02-2017 14:51,415000,East,Massachusetts,Boston,Individual,First Owner,124422
947,27-01-2017 16:21,10-02-2017 09:34,415000,East,New York,New York City,Individual,First Owner,124423
948,27-01-2017 16:31,07-02-2017 12:37,240000,West,Washington,Seattle,Individual,First Owner,124424
949,27-01-2017 16:31,13-02-2017 11:53,250000,Central,Texas,Dallas,Individual,First Owner,124425
950,27-01-2017 16:55,10-02-2017 14:09,175000,Central,Texas,Dallas,Individual,First Owner,124426
951,27-01-2017 17:16,10-02-2017 10:15,220000,West,California,Los Angeles,Individual,Second Owner,124427
952,27-01-2017 17:21,06-02-2017 08:25,85000,West,California,Los Angeles,Individual,Third Owner,124428
953,27-01-2017 17:31,06-02-2017 11:42,675000,East,New York,New York City,Individual,First Owner,124429
954,27-01-2017 17:39,16-02-2017 16:21,535000,South,North Carolina,Charlotte,Individual,First Owner,124430
955,27-01-2017 18:00,09-02-2017 06:04,675000,South,North Carolina,Charlotte,Individual,First Owner,124431
956,27-01-2017 18:16,09-02-2017 09:27,800000,South,North Carolina,Charlotte,Individual,First Owner,124432
957,27-01-2017 18:18,,425000,West,California,Los Angeles,Individual,Second Owner,124433
958,27-01-2017 18:28,06-02-2017 09:27,150000,West,California,Los Angeles,Individual,Third Owner,124434
959,27-01-2017 18:47,20-02-2017 15:36,90000,East,New York,New York City,Individual,Second Owner,124435
960,27-01-2017 19:04,06-02-2017 10:05,850000,East,District of Columbia,Washington,Individual,First Owner,124436
961,27-01-2017 19:33,02-02-2017 11:59,330000,East,Pennsylvania,Philadelphia,Individual,Second Owner,124437
962,27-01-2017 19:44,01-02-2017 18:55,850000,East,Pennsylvania,Philadelphia,Individual,First Owner,124438
963,27-01-2017 19:55,08-02-2017 14:05,305000,East,Pennsylvania,Philadelphia,Individual,Second Owner,124439
964,27-01-2017 21:23,09-02-2017 11:07,910000,East,New York,New York City,Individual,Second Owner,124440
965,27-01-2017 21:27,09-02-2017 13:21,1100000,West,California,Los Angeles,Individual,First Owner,124441
966,27-01-2017 22:01,10-02-2017 20:42,675000,Central,Illinois,Chicago,Individual,First Owner,124442
967,27-01-2017 22:02,06-02-2017 13:58,150000,East,Pennsylvania,Philadelphia,Individual,First Owner,124443
968,27-01-2017 22:07,02-02-2017 18:33,550000,West,California,Los Angeles,Individual,First Owner,124444
969,27-01-2017 22:14,14-02-2017 13:15,350000,West,California,Los Angeles,Individual,First Owner,124445
970,27-01-2017 23:02,16-02-2017 16:55,300000,West,Washington,Seattle,Individual,First Owner,124446
971,28-01-2017 09:49,06-02-2017 14:43,1745000,East,Massachusetts,Boston,Individual,First Owner,124447
972,28-01-2017 10:26,08-02-2017 14:42,611000,East,New York,New York City,Individual,Second Owner,124448
973,28-01-2017 12:20,09-02-2017 10:03,400000,East,New York,New York City,Individual,First Owner,124449
974,28-01-2017 13:17,13-02-2017 13:17,700000,Central,Illinois,Chicago,Individual,First Owner,124450
975,28-01-2017 13:23,07-02-2017 10:48,300000,Central,Illinois,Chicago,Individual,First Owner,124451
976,28-01-2017 13:24,09-02-2017 11:03,65000,Central,Illinois,Chicago,Individual,First Owner,124452
977,28-01-2017 14:18,03-03-2017 13:05,200000,Central,Illinois,Chicago,Individual,Third Owner,124453
978,28-01-2017 14:49,06-02-2017 07:12,650000,South,Florida,Miami,Individual,First Owner,124454
979,28-01-2017 15:55,01-02-2017 14:14,650000,East,District of Columbia,Washington,Individual,First Owner,124455
980,28-01-2017 16:10,16-02-2017 16:44,350000,East,District of Columbia,Washington,Individual,Third Owner,124456
981,28-01-2017 17:05,16-02-2017 17:11,75000,East,Pennsylvania,Philadelphia,Individual,Third Owner,124457
982,28-01-2017 17:05,10-02-2017 08:25,240000,South,Georgia,Atlanta,Individual,First Owner,124458
983,28-01-2017 17:57,06-02-2017 14:23,240000,East,Pennsylvania,Philadelphia,Individual,First Owner,124459
984,28-01-2017 17:59,07-02-2017 08:58,180000,South,Georgia,Atlanta,Individual,Second Owner,124460
985,28-01-2017 18:30,10-02-2017 12:27,900000,South,Georgia,Atlanta,Individual,Second Owner,124461
986,28-01-2017 19:10,10-02-2017 08:53,425000,South,Georgia,Atlanta,Individual,Second Owner,124462
987,28-01-2017 19:44,13-02-2017 10:32,95000,West,California,Los Angeles,Individual,Third Owner,124463
988,28-01-2017 19:50,31-01-2017 17:42,811000,East,New York,New York City,Individual,First Owner,124464
989,28-01-2017 20:01,15-02-2017 18:47,1100000,East,District of Columbia,Washington,Individual,First Owner,124465
990,28-01-2017 20:09,08-02-2017 12:31,600000,East,District of Columbia,Washington,Individual,First Owner,124466
991,28-01-2017 20:55,06-02-2017 08:12,550000,East,District of Columbia,Washington,Individual,Second Owner,124467
992,28-01-2017 21:22,13-02-2017 08:08,715000,East,District of Columbia,Washington,Individual,First Owner,124468
994,28-01-2017 21:51,10-02-2017 17:38,100000,East,New York,New York City,Individual,Third Owner,124470
995,28-01-2017 22:54,,500000,West,California,Los Angeles,Individual,First Owner,124471
996,28-01-2017 23:09,20-02-2017 09:21,350000,West,California,Los Angeles,Individual,First Owner,124472
997,28-01-2017 23:29,02-02-2017 09:42,100000,West,California,Los Angeles,Individual,First Owner,124473
998,28-01-2017 23:41,10-02-2017 18:22,325000,East,Massachusetts,Boston,Individual,First Owner,124474
999,28-01-2017 23:45,10-02-2017 17:30,220000,West,California,Los Angeles,Individual,Second Owner,124475
1000,28-01-2017 23:55,10-02-2017 00:09,55000,Central,Michigan,Detroit,Individual,Second Owner,124476
1001,29-01-2017 00:31,07-02-2017 10:34,330000,Central,Illinois,Chicago,Individual,First Owner,124477
1002,29-01-2017 04:52,09-02-2017 07:44,480000,Central,Illinois,Chicago,Individual,First Owner,124478
1003,29-01-2017 10:02,,950000,Central,Illinois,Chicago,Individual,Second Owner,124479
1004,29-01-2017 10:03,07-02-2017 10:18,300000,South,Georgia,Atlanta,Individual,Second Owner,124480
1005,29-01-2017 10:27,10-02-2017 17:34,170000,South,Georgia,Atlanta,Individual,Fourth & Above Owner,124481
1006,29-01-2017 11:10,14-02-2017 16:53,850000,East,New York,New York City,Individual,Second Owner,124482
1007,29-01-2017 11:18,,900000,West,Washington,Seattle,Dealer,First Owner,124483
1008,29-01-2017 13:34,06-02-2017 18:23,1325000,Central,Texas,Houston,Dealer,Second Owner,124484
1009,29-01-2017 13:42,12-05-2017 13:43,350000,West,Washington,Seattle,Dealer,Second Owner,124485
1010,29-01-2017 14:05,15-02-2017 17:27,425000,West,Washington,Seattle,Dealer,First Owner,124486
1011,29-01-2017 14:30,15-02-2017 15:25,600000,East,District of Columbia,Washington,Dealer,First Owner,124487
1012,29-01-2017 14:46,06-02-2017 14:37,750000,East,District of Columbia,Washington,Dealer,First Owner,124488
1013,29-01-2017 14:57,08-02-2017 15:32,450000,East,New York,New York City,Dealer,First Owner,124489
1014,29-01-2017 15:21,,325000,East,New York,New York City,Dealer,Second Owner,124490
1015,29-01-2017 16:00,14-03-2017 10:42,900000,Central,Illinois,Chicago,Dealer,Second Owner,124491
1017,29-01-2017 17:38,02-02-2017 23:57,600000,East,Massachusetts,Boston,Dealer,Second Owner,124493
1018,29-01-2017 17:44,08-02-2017 07:01,1100000,East,Massachusetts,Boston,Individual,First Owner,124494
1019,29-01-2017 18:19,06-02-2017 09:53,520000,East,New York,New York City,Individual,First Owner,124495
1020,29-01-2017 18:25,07-02-2017 16:48,885000,Central,Illinois,Chicago,Individual,First Owner,124496
1021,29-01-2017 18:35,08-02-2017 11:32,950000,Central,Illinois,Chicago,Individual,First Owner,124497
1022,29-01-2017 19:08,08-02-2017 10:34,229999,Central,Illinois,Chicago,Individual,Second Owner,124498
1023,29-01-2017 19:10,03-02-2017 14:23,409999,West,California,Los Angeles,Individual,Third Owner,124499
1024,29-01-2017 19:17,08-02-2017 10:55,300000,Central,Illinois,Chicago,Individual,Third Owner,124500
1025,29-01-2017 19:59,13-02-2017 05:58,175000,Central,Illinois,Chicago,Individual,Third Owner,124501
1026,29-01-2017 20:03,13-02-2017 14:06,108000,West,California,Los Angeles,Individual,Fourth & Above Owner,124502
1027,29-01-2017 20:14,02-02-2017 15:24,425000,East,District of Columbia,Washington,Individual,Second Owner,124503
1028,29-01-2017 20:24,09-02-2017 11:35,272000,Central,Illinois,Highland Park,Individual,Fourth & Above Owner,124504
1029,29-01-2017 20:37,13-02-2017 20:54,310000,Central,Illinois,Highland Park,Individual,First Owner,124505
1030,29-01-2017 20:53,02-02-2017 14:38,1125000,Central,Illinois,Highland Park,Individual,First Owner,124506
1031,29-01-2017 21:40,07-02-2017 10:46,450000,Central,Illinois,Hoffman Estates,Individual,Second Owner,124507
1032,29-01-2017 21:46,02-02-2017 17:39,388000,Central,Illinois,Hoffman Estates,Individual,Second Owner,124508
1033,29-01-2017 22:14,08-02-2017 17:14,400000,Central,Illinois,Hoffman Estates,Individual,First Owner,124509
1034,29-01-2017 22:47,03-02-2017 06:09,760000,Central,Illinois,Hoffman Estates,Individual,Third Owner,124510
1035,29-01-2017 23:24,07-02-2017 11:48,120000,Central,Illinois,Highland Park,Individual,First Owner,124511
1036,29-01-2017 23:52,13-02-2017 07:07,757000,Central,Illinois,Highland Park,Individual,First Owner,124512
1037,30-01-2017 08:14,10-02-2017 12:14,270000,Central,Illinois,Highland Park,Individual,Second Owner,124513
1038,30-01-2017 09:39,06-02-2017 17:02,250000,Central,Illinois,Highland Park,Individual,Second Owner,124514
1039,30-01-2017 10:03,09-02-2017 18:48,800000,Central,Illinois,Hoffman Estates,Individual,First Owner,124515
1040,30-01-2017 10:12,10-02-2017 18:28,1380000,Central,Illinois,Joliet,Individual,First Owner,124516
1041,30-01-2017 10:29,,700000,West,Washington,Edmonds,Individual,First Owner,124517
1042,30-01-2017 10:47,07-02-2017 10:32,450000,West,Washington,Edmonds,Individual,Second Owner,124518
1043,30-01-2017 11:01,07-02-2017 20:27,650000,West,Washington,Edmonds,Individual,First Owner,124519
1044,30-01-2017 11:17,10-02-2017 10:14,950000,West,Washington,Federal Way,Individual,First Owner,124520
1045,30-01-2017 11:44,02-02-2017 18:07,626000,West,Washington,Issaquah,Individual,Second Owner,124521
1047,30-01-2017 11:47,07-02-2017 07:23,600000,West,Washington,Everett,Individual,First Owner,124523
1048,30-01-2017 11:55,08-02-2017 16:23,290000,West,Washington,Edmonds,Individual,First Owner,124524
1049,30-01-2017 12:15,,215000,West,Washington,Everett,Individual,First Owner,124525
1050,30-01-2017 13:13,21-02-2017 12:01,250000,West,Washington,Federal Way,Individual,First Owner,124526
1051,30-01-2017 13:24,08-02-2017 09:45,750000,South,North Carolina,Indian Trail,Individual,First Owner,124527
1052,30-01-2017 14:01,,250000,South,North Carolina,Indian Trail,Individual,Second Owner,124528
1053,30-01-2017 14:07,03-02-2017 10:47,950000,South,North Carolina,Indian Trail,Individual,First Owner,124529
1054,30-01-2017 14:19,08-02-2017 13:14,793000,West,Washington,Elk Plain,Individual,First Owner,124530
1055,30-01-2017 14:19,08-02-2017 10:12,750000,West,Washington,Elk Plain,Individual,First Owner,124531
1056,30-01-2017 14:51,15-02-2017 12:53,725000,West,Washington,Elk Plain,Individual,First Owner,124532
1057,30-01-2017 15:12,17-02-2017 09:38,480000,West,Washington,Elk Plain,Individual,First Owner,124533
1058,30-01-2017 15:17,10-02-2017 14:21,3750000,West,Washington,Elk Plain,Dealer,First Owner,124534
1059,30-01-2017 15:17,03-02-2017 14:03,795000,South,North Carolina,High Point,Dealer,First Owner,124535
1060,30-01-2017 15:32,08-02-2017 15:03,625000,West,Washington,Elk Plain,Dealer,First Owner,124536
1061,30-01-2017 15:44,13-02-2017 18:25,2900000,West,Washington,Elk Plain,Dealer,First Owner,124537
1062,30-01-2017 15:48,,625000,South,North Carolina,Indian Trail,Individual,First Owner,124538
1063,30-01-2017 16:07,16-02-2017 12:35,440000,South,North Carolina,Indian Trail,Individual,Second Owner,124539
1064,30-01-2017 16:33,31-01-2017 19:13,1400000,South,North Carolina,Indian Trail,Dealer,First Owner,124540
1065,30-01-2017 16:52,20-02-2017 15:28,1450000,South,North Carolina,Indian Trail,Dealer,Second Owner,124541
1066,30-01-2017 17:00,06-02-2017 15:43,2700000,Central,Iowa,Bettendorf,Dealer,First Owner,124542
1067,30-01-2017 17:05,20-02-2017 13:34,1925000,Central,Iowa,Ankeny,Dealer,First Owner,124543
1068,30-01-2017 17:09,09-02-2017 10:50,1900000,Central,Iowa,Ankeny,Dealer,First Owner,124544
1069,30-01-2017 17:33,17-02-2017 11:47,844999,Central,Iowa,Ames,Dealer,First Owner,124545
1070,30-01-2017 17:36,08-02-2017 10:12,650000,Central,Iowa,Ames,Dealer,First Owner,124546
1071,30-01-2017 18:18,07-02-2017 16:38,750000,Central,Iowa,Bettendorf,Dealer,First Owner,124547
1072,30-01-2017 18:19,09-02-2017 10:17,6000000,Central,Iowa,Ankeny,Dealer,First Owner,124548
1073,30-01-2017 18:30,08-02-2017 09:03,610000,West,Oregon,Albany,Dealer,First Owner,124549
1074,30-01-2017 18:39,20-02-2017 14:09,2940000,Central,Texas,Pharr,Dealer,First Owner,124550
1075,30-01-2017 18:43,07-02-2017 12:37,1150000,Central,Texas,Pharr,Dealer,First Owner,124551
1076,30-01-2017 18:54,08-02-2017 10:37,1825000,Central,Texas,Pharr,Dealer,First Owner,124552
1077,30-01-2017 19:25,13-02-2017 10:15,890000,Central,Texas,Pflugerville,Dealer,First Owner,124553
1078,30-01-2017 19:43,09-02-2017 11:08,2625000,Central,Texas,Pflugerville,Dealer,First Owner,124554
1079,30-01-2017 19:43,03-02-2017 10:38,5150000,Central,Texas,Pharr,Dealer,First Owner,124555
1080,30-01-2017 20:26,13-02-2017 17:19,3200000,Central,Texas,Pflugerville,Dealer,First Owner,124556
1081,30-01-2017 20:27,21-02-2017 12:17,503000,Central,Texas,Pflugerville,Individual,First Owner,124557
1082,30-01-2017 20:28,08-02-2017 13:12,3800000,Central,Texas,Pharr,Individual,First Owner,124558
1083,30-01-2017 20:52,10-02-2017 12:09,2000000,West,New Mexico,Santa Fe,Trustmark Dealer,First Owner,124559
1084,30-01-2017 21:44,14-02-2017 10:48,225000,South,Florida,Seminole,Trustmark Dealer,First Owner,124560
1085,30-01-2017 21:56,,740000,East,New York,Albany,Dealer,First Owner,124561
1086,30-01-2017 22:18,09-02-2017 10:14,550000,East,New York,Albany,Trustmark Dealer,First Owner,124562
1087,30-01-2017 23:17,17-02-2017 09:05,750000,South,Florida,Seminole,Trustmark Dealer,Second Owner,124563
1088,30-01-2017 23:20,15-02-2017 13:38,650000,South,Florida,Seminole,Trustmark Dealer,First Owner,124564
1089,30-01-2017 23:40,08-02-2017 13:46,625000,West,New Mexico,Santa Fe,Trustmark Dealer,First Owner,124565
1090,30-01-2017 23:40,09-02-2017 13:14,600000,South,Florida,Seminole,Dealer,First Owner,124566
1091,31-01-2017 00:11,,450000,South,Florida,Seminole,Dealer,First Owner,124567
1092,31-01-2017 00:53,06-02-2017 15:15,5400000,South,Florida,Seminole,Dealer,First Owner,124568
1093,31-01-2017 02:29,16-02-2017 15:54,5500000,South,Florida,Seminole,Dealer,First Owner,124569
1094,31-01-2017 03:52,07-02-2017 07:53,779000,West,New Mexico,Santa Fe,Trustmark Dealer,First Owner,124570
1095,31-01-2017 07:39,17-02-2017 15:25,645000,South,North Carolina,Gastonia,Dealer,First Owner,124571
1096,31-01-2017 08:37,14-02-2017 16:21,2475000,South,North Carolina,Garner,Dealer,First Owner,124572
1097,31-01-2017 08:44,15-02-2017 04:27,2625000,South,North Carolina,Garner,Dealer,First Owner,124573
1098,31-01-2017 09:31,08-02-2017 14:14,5150000,South,North Carolina,Goldsboro,Dealer,First Owner,124574
1099,31-01-2017 09:57,06-02-2017 14:31,3200000,South,North Carolina,Gastonia,Dealer,First Owner,124575
1100,31-01-2017 10:33,09-02-2017 15:58,503000,South,North Carolina,Greensboro,Individual,First Owner,124576
1101,31-01-2017 10:48,14-02-2017 11:11,3800000,South,North Carolina,Greensboro,Individual,First Owner,124577
1102,31-01-2017 11:22,14-03-2017 11:13,2000000,South,North Carolina,Greensboro,Trustmark Dealer,First Owner,124578
1103,31-01-2017 11:26,02-02-2017 11:09,225000,South,North Carolina,Gastonia,Trustmark Dealer,First Owner,124579
1104,31-01-2017 11:34,08-02-2017 09:54,740000,South,North Carolina,Gastonia,Dealer,First Owner,124580
1105,31-01-2017 11:39,14-02-2017 12:27,550000,South,North Carolina,Greenville,Trustmark Dealer,First Owner,124581
1106,31-01-2017 11:40,,750000,South,North Carolina,Greenville,Trustmark Dealer,Second Owner,124582
1107,31-01-2017 11:47,06-02-2017 19:47,650000,South,North Carolina,Greensboro,Trustmark Dealer,First Owner,124583
1108,31-01-2017 11:49,09-02-2017 18:38,625000,South,North Carolina,Greenville,Trustmark Dealer,First Owner,124584
1109,31-01-2017 11:54,08-02-2017 22:29,600000,South,North Carolina,Greensboro,Dealer,First Owner,124585
1110,31-01-2017 11:58,07-02-2017 17:27,450000,South,North Carolina,Goldsboro,Dealer,First Owner,124586
1111,31-01-2017 12:01,09-02-2017 11:05,5400000,South,North Carolina,Greensboro,Dealer,First Owner,124587
1112,31-01-2017 12:04,07-02-2017 09:50,5500000,South,North Carolina,Goldsboro,Dealer,First Owner,124588
1113,31-01-2017 12:33,13-02-2017 11:06,779000,South,North Carolina,Goldsboro,Trustmark Dealer,First Owner,124589
1114,31-01-2017 12:54,13-02-2017 14:55,645000,South,North Carolina,Goldsboro,Dealer,First Owner,124590
1115,31-01-2017 13:01,09-02-2017 16:14,2475000,South,North Carolina,Goldsboro,Dealer,First Owner,124591
1116,31-01-2017 13:06,,2625000,South,North Carolina,Goldsboro,Dealer,First Owner,124592
1117,31-01-2017 13:20,17-02-2017 08:21,5150000,East,New York,Elmira,Dealer,First Owner,124593
1118,31-01-2017 13:34,10-02-2017 13:58,3200000,East,Maryland,Dundalk,Dealer,First Owner,124594
1119,31-01-2017 13:41,14-02-2017 12:05,503000,East,Maryland,Dundalk,Individual,First Owner,124595
1120,31-01-2017 13:41,13-02-2017 15:24,3800000,East,New York,Elmira,Individual,First Owner,124596
1121,31-01-2017 13:43,17-02-2017 16:58,2000000,East,Maryland,Dundalk,Trustmark Dealer,First Owner,124597
1122,31-01-2017 14:19,08-02-2017 14:47,225000,East,New York,East Meadow,Trustmark Dealer,First Owner,124598
1123,31-01-2017 14:38,07-02-2017 16:31,740000,East,New York,East Meadow,Dealer,First Owner,124599
1124,31-01-2017 14:38,14-02-2017 14:08,550000,East,New York,Elmira,Trustmark Dealer,First Owner,124600
1125,31-01-2017 14:54,,750000,East,New York,Elmira,Trustmark Dealer,Second Owner,124601
1126,31-01-2017 15:39,07-02-2017 15:41,650000,East,New York,Elmira,Trustmark Dealer,First Owner,124602
1127,31-01-2017 15:41,13-03-2017 11:53,625000,West,Montana,Kalispell,Trustmark Dealer,First Owner,124603
1128,31-01-2017 15:56,08-02-2017 15:18,600000,West,Montana,Kalispell,Dealer,First Owner,124604
1129,31-01-2017 16:13,09-02-2017 15:51,450000,East,Maryland,Dundalk,Dealer,First Owner,124605
1130,31-01-2017 16:13,10-02-2017 17:56,5400000,East,Maryland,Dundalk,Dealer,First Owner,124606
1131,31-01-2017 16:23,14-02-2017 07:41,5500000,West,Montana,Kalispell,Dealer,First Owner,124607
1132,31-01-2017 16:59,10-02-2017 13:08,779000,West,Montana,Kalispell,Trustmark Dealer,First Owner,124608
1133,31-01-2017 17:01,03-02-2017 09:47,645000,West,Montana,Kalispell,Dealer,First Owner,124609
1134,31-01-2017 17:11,07-02-2017 14:06,2475000,East,Maryland,Dundalk,Dealer,First Owner,124610
1135,31-01-2017 17:14,14-02-2017 18:09,2625000,East,New York,Elmira,Dealer,First Owner,124611
1136,31-01-2017 17:15,10-02-2017 14:53,5150000,East,New York,Elmira,Dealer,First Owner,124612
1137,31-01-2017 17:19,06-02-2017 11:04,3200000,East,Maryland,Dundalk,Dealer,First Owner,124613
1138,31-01-2017 17:31,07-02-2017 08:28,503000,East,Maryland,Dundalk,Individual,First Owner,124614
1139,31-01-2017 17:33,09-02-2017 12:42,3800000,South,Arkansas,Little Rock,Individual,First Owner,124615
1140,31-01-2017 17:36,15-03-2017 13:11,2000000,South,Arkansas,North Little Rock,Trustmark Dealer,First Owner,124616
1141,31-01-2017 17:40,20-02-2017 15:19,225000,South,Arkansas,Little Rock,Trustmark Dealer,First Owner,124617
1142,31-01-2017 17:43,14-02-2017 12:47,740000,South,Arkansas,Pine Bluff,Dealer,First Owner,124618
1143,31-01-2017 17:48,,550000,South,Arkansas,North Little Rock,Trustmark Dealer,First Owner,124619
1144,31-01-2017 17:54,30-03-2017 13:22,750000,South,Arkansas,Paragould,Trustmark Dealer,Second Owner,124620
1145,31-01-2017 17:57,,650000,South,Arkansas,Paragould,Trustmark Dealer,First Owner,124621
1146,31-01-2017 18:44,14-02-2017 16:27,625000,South,Arkansas,Pine Bluff,Trustmark Dealer,First Owner,124622
1147,31-01-2017 18:49,08-02-2017 15:05,600000,South,Arkansas,Paragould,Dealer,First Owner,124623
1148,31-01-2017 18:59,20-02-2017 14:33,450000,South,Arkansas,Paragould,Dealer,First Owner,124624
1149,31-01-2017 19:07,14-02-2017 11:12,5400000,South,Arkansas,North Little Rock,Dealer,First Owner,124625
1150,31-01-2017 19:17,08-02-2017 07:21,5500000,South,Arkansas,North Little Rock,Dealer,First Owner,124626
1151,31-01-2017 20:04,07-02-2017 12:11,779000,South,Arkansas,North Little Rock,Trustmark Dealer,First Owner,124627
1152,31-01-2017 20:16,02-03-2017 16:59,645000,South,Arkansas,Paragould,Dealer,First Owner,124628
1153,31-01-2017 20:17,07-02-2017 08:33,2475000,South,Arkansas,Paragould,Dealer,First Owner,124629
1154,31-01-2017 21:11,13-03-2017 12:09,385000,South,Arkansas,North Little Rock,Individual,First Owner,124630
1155,31-01-2017 21:14,13-02-2017 14:55,400000,South,Arkansas,North Little Rock,Individual,First Owner,124631
1156,31-01-2017 21:39,08-02-2017 14:14,550000,South,Arkansas,Pine Bluff,Individual,First Owner,124632
1157,31-01-2017 21:57,08-02-2017 14:47,270000,West,Arizona,Prescott Valley,Individual,First Owner,124633
1158,31-01-2017 22:31,15-02-2017 13:55,200000,East,Maine,Saco,Individual,Second Owner,124634
1159,31-01-2017 23:18,16-02-2017 11:49,310000,East,Vermont,Rutland,Individual,First Owner,124635
1160,31-01-2017 23:37,13-02-2017 13:23,700000,East,Maine,Sanford,Individual,First Owner,124636
1161,01-02-2017 00:04,,480000,West,Arizona,Scottsdale,Individual,Second Owner,124637
1162,01-02-2017 08:42,07-02-2017 16:51,90000,East,New Jersey,Willingboro,Individual,Second Owner,124638
1163,01-02-2017 08:42,17-02-2017 17:32,80000,East,Maine,Brunswick,Individual,Second Owner,124639
1164,01-02-2017 08:45,15-02-2017 19:37,350000,East,Connecticut,Colchester,Individual,First Owner,124640
1165,01-02-2017 09:08,07-02-2017 11:28,600000,Central,Oklahoma,Norman,Individual,First Owner,124641
1166,01-02-2017 09:08,15-02-2017 12:47,350000,Central,Oklahoma,Norman,Individual,Third Owner,124642
1167,01-02-2017 09:12,13-02-2017 09:22,770000,Central,Oklahoma,Norman,Individual,First Owner,124643
1168,01-02-2017 09:24,,350000,Central,Oklahoma,Norman,Individual,First Owner,124644
1169,01-02-2017 09:54,06-02-2017 15:35,600000,Central,Oklahoma,Moore,Individual,Third Owner,124645
1170,01-02-2017 10:11,15-02-2017 15:40,750000,Central,Oklahoma,Muskogee,Individual,First Owner,124646
1171,01-02-2017 10:13,13-02-2017 08:01,340000,Central,Oklahoma,Muskogee,Individual,First Owner,124647
1172,01-02-2017 10:40,,650000,Central,Oklahoma,Oklahoma City,Individual,First Owner,124648
1173,01-02-2017 11:13,07-02-2017 17:42,300000,Central,Oklahoma,Oklahoma City,Individual,First Owner,124649
1174,01-02-2017 11:42,15-02-2017 15:14,204999,Central,Oklahoma,Oklahoma City,Individual,Second Owner,124650
1175,01-02-2017 11:53,16-02-2017 10:54,254999,Central,Oklahoma,Norman,Individual,Second Owner,124651
1176,01-02-2017 12:03,,650000,Central,Oklahoma,Norman,Individual,First Owner,124652
1177,01-02-2017 12:16,08-02-2017 08:32,280000,Central,Oklahoma,Norman,Individual,Second Owner,124653
1178,01-02-2017 12:34,08-02-2017 15:45,100000,Central,Oklahoma,Norman,Individual,First Owner,124654
1179,01-02-2017 12:44,08-02-2017 09:23,575000,Central,Oklahoma,Oklahoma City,Individual,Second Owner,124655
1180,01-02-2017 12:50,08-02-2017 12:36,780000,Central,Oklahoma,Oklahoma City,Individual,First Owner,124656
1181,01-02-2017 12:59,16-02-2017 10:41,467000,Central,Oklahoma,Owasso,Individual,First Owner,124657
1182,01-02-2017 13:01,02-03-2017 10:14,1050000,Central,Oklahoma,Oklahoma City,Individual,First Owner,124658
1183,01-02-2017 13:01,09-02-2017 12:32,225000,Central,Oklahoma,Muskogee,Individual,Second Owner,124659
1187,01-02-2017 13:08,13-02-2017 13:07,260000,Central,Oklahoma,Muskogee,Individual,Second Owner,124663
1188,01-02-2017 13:18,09-02-2017 08:08,90000,Central,Oklahoma,Moore,Individual,Second Owner,124664
1189,01-02-2017 13:21,13-02-2017 09:05,280000,South,Tennessee,Collierville,Individual,First Owner,124665
1190,01-02-2017 13:27,,350000,South,Tennessee,Collierville,Individual,Second Owner,124666
1191,01-02-2017 13:53,10-02-2017 09:32,229999,South,Tennessee,Collierville,Individual,Second Owner,124667
1192,01-02-2017 13:53,10-02-2017 14:35,550000,South,Tennessee,Columbia,Individual,Second Owner,124668
1193,01-02-2017 13:56,,850000,South,Tennessee,Cleveland,Individual,Second Owner,124669
